"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","Province_name","ws_method","ws_area_unit","ws_rate","seed_rate_duration","pre_area_unit","pre_rate","certified","rice_name","KYDIEUTRA","Region","count","dom_ea","dom_commune","ws_rate_ha"
"14125",52,549,21922,8,7,21922008007,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"khang dân",4,"3_NCCCA",8,3,NA,160
"14126",52,549,21922,8,8,21922008008,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"Q5, đài thơm",4,"3_NCCCA",8,3,NA,160
"14127",52,549,21922,8,9,21922008009,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"Q5",4,"3_NCCCA",8,3,NA,160
"14128",52,549,21922,8,10,21922008010,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"quảng nam",4,"3_NCCCA",8,3,NA,160
"14129",52,549,21922,8,12,21922008012,"Tinh Binh Dinh",1,3,8,7,3,10,1,"Quảng Nam",4,"3_NCCCA",8,3,NA,160
"14130",52,549,21922,8,14,21922008014,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"TBR1, khang dân",4,"3_NCCCA",8,3,NA,160
"14131",52,549,21922,12,2,21922012002,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"khang dân",4,"3_NCCCA",5,3,NA,160
"14132",52,549,21922,12,3,21922012003,"Tinh Binh Dinh",1,3,7,4,3,7,1,"khang dân",4,"3_NCCCA",5,3,NA,140
"14133",52,549,21922,12,4,21922012004,"Tinh Binh Dinh",1,3,8,5,3,8,1,"đột biến",4,"3_NCCCA",5,3,NA,160
"14134",52,549,21922,12,10,21922012010,"Tinh Binh Dinh",1,3,7,4,3,8,1,"tr1",4,"3_NCCCA",5,3,NA,140
"14135",52,549,21922,12,12,21922012012,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"Q5",4,"3_NCCCA",5,3,NA,160
"14136",52,549,21928,19,2,21928019002,"Tinh Binh Dinh",1,3,8,99,NA,NA,99,"0",4,"3_NCCCA",9,3,NA,160
"14137",52,549,21928,19,3,21928019003,"Tinh Binh Dinh",1,4,8,10,3,8,99,"0",4,"3_NCCCA",1,3,3,80
"14138",52,549,21928,19,5,21928019005,"Tinh Binh Dinh",1,3,8,99,NA,NA,99,"0",4,"3_NCCCA",9,3,NA,160
"14139",52,549,21928,19,7,21928019007,"Tinh Binh Dinh",1,3,9,99,NA,NA,1,"Q5",4,"3_NCCCA",9,3,NA,180
"14140",52,549,21928,19,8,21928019008,"Tinh Binh Dinh",1,3,9,99,NA,NA,99,"Q5",4,"3_NCCCA",9,3,NA,180
"14141",52,549,21928,19,9,21928019009,"Tinh Binh Dinh",1,3,9,99,NA,NA,99,"Q5",4,"3_NCCCA",9,3,NA,180
"14142",52,549,21928,19,10,21928019010,"Tinh Binh Dinh",1,3,9,99,NA,NA,99,"Q5",4,"3_NCCCA",9,3,NA,180
"14143",52,549,21928,19,11,21928019011,"Tinh Binh Dinh",1,3,8,99,NA,NA,99,"99",4,"3_NCCCA",9,3,NA,160
"14144",52,549,21928,19,12,21928019012,"Tinh Binh Dinh",1,3,8,99,NA,NA,3,"0",4,"3_NCCCA",9,3,NA,160
"14145",52,549,21928,19,15,21928019015,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"99",4,"3_NCCCA",9,3,NA,160
"14146",52,549,21934,23,1,21934023001,"Tinh Binh Dinh",99,3,8,0,3,8,99,"0",4,"3_NCCCA",5,3,NA,160
"14147",52,549,21934,23,2,21934023002,"Tinh Binh Dinh",99,3,8,0,3,8,99,"0",4,"3_NCCCA",5,3,NA,160
"14148",52,549,21934,23,3,21934023003,"Tinh Binh Dinh",99,3,8,0,3,8,99,"0",4,"3_NCCCA",5,3,NA,160
"14149",52,549,21934,23,7,21934023007,"Tinh Binh Dinh",99,3,10,0,3,10,99,"0",4,"3_NCCCA",5,3,NA,200
"14150",52,549,21934,23,13,21934023013,"Tinh Binh Dinh",1,3,8,0,3,8,99,"0",4,"3_NCCCA",5,3,NA,160
"14151",52,549,21946,16,2,21946016002,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"TBR1, QUẢNG NAM",4,"3_NCCCA",6,3,NA,160
"14152",52,549,21946,16,3,21946016003,"Tinh Binh Dinh",99,3,0,NA,NA,NA,99,"0",4,"3_NCCCA",1,3,3,0
"14153",52,549,21946,16,4,21946016004,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"TBR1, quảng nam",4,"3_NCCCA",6,3,NA,160
"14154",52,549,21946,16,5,21946016005,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"TBR1",4,"3_NCCCA",6,3,NA,160
"14155",52,549,21946,16,6,21946016006,"Tinh Binh Dinh",99,3,8,9,3,8,1,"đài thơm",4,"3_NCCCA",6,3,NA,160
"14156",52,549,21946,16,8,21946016008,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"TBR1, khang dân",4,"3_NCCCA",6,3,NA,160
"14157",52,549,21946,16,11,21946016011,"Tinh Binh Dinh",1,3,5,99,NA,NA,1,"quảng nam",4,"3_NCCCA",6,3,NA,100
"14158",52,550,21952,10,4,21952010004,"Tinh Binh Dinh",99,NA,0,NA,NA,NA,99,"không",4,"3_NCCCA",1,NA,NA,NA
"14159",52,550,21964,5,1,21964005001,"Tinh Binh Dinh",99,3,7,99,NA,NA,99,"a",4,"3_NCCCA",8,3,NA,140
"14160",52,550,21964,5,2,21964005002,"Tinh Binh Dinh",99,3,6,99,NA,NA,99,"a",4,"3_NCCCA",8,3,NA,120
"14161",52,550,21964,5,3,21964005003,"Tinh Binh Dinh",99,3,6,99,NA,NA,99,"a",4,"3_NCCCA",8,3,NA,120
"14162",52,550,21964,5,5,21964005005,"Tinh Binh Dinh",99,3,7,99,NA,NA,99,"aa",4,"3_NCCCA",8,3,NA,140
"14163",52,550,21964,5,6,21964005006,"Tinh Binh Dinh",99,3,6,99,NA,NA,1,"c",4,"3_NCCCA",8,3,NA,120
"14164",52,550,21964,5,11,21964005011,"Tinh Binh Dinh",99,3,6,0,3,0,99,"a",4,"3_NCCCA",8,3,NA,120
"14165",52,550,21964,5,13,21964005013,"Tinh Binh Dinh",99,3,6,0,3,6,99,"a",4,"3_NCCCA",8,3,NA,120
"14166",52,550,21964,5,14,21964005014,"Tinh Binh Dinh",99,3,6,99,NA,NA,99,"c",4,"3_NCCCA",8,3,NA,120
"14167",52,550,21967,28,1,21967028001,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14168",52,550,21967,28,2,21967028002,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14169",52,550,21967,28,3,21967028003,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14170",52,550,21967,28,4,21967028004,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14171",52,550,21967,28,5,21967028005,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14172",52,550,21967,28,6,21967028006,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14173",52,550,21967,28,7,21967028007,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14174",52,550,21967,28,8,21967028008,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14175",52,550,21967,28,9,21967028009,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14176",52,550,21967,28,10,21967028010,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14177",52,550,21967,28,11,21967028011,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14178",52,550,21967,28,12,21967028012,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14179",52,550,21967,28,14,21967028014,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14180",52,550,21967,28,15,21967028015,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"q5",4,"3_NCCCA",14,3,3,120
"14181",52,550,21970,52,1,21970052001,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"không",4,"3_NCCCA",9,NA,NA,NA
"14182",52,550,21970,52,2,21970052002,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"không",4,"3_NCCCA",9,NA,NA,NA
"14183",52,550,21970,52,4,21970052004,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"không",4,"3_NCCCA",9,NA,NA,NA
"14184",52,550,21970,52,6,21970052006,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"không",4,"3_NCCCA",9,NA,NA,NA
"14185",52,550,21970,52,8,21970052008,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"không",4,"3_NCCCA",9,NA,NA,NA
"14186",52,550,21970,52,10,21970052010,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"không",4,"3_NCCCA",9,NA,NA,NA
"14187",52,550,21970,52,12,21970052012,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"không",4,"3_NCCCA",9,NA,NA,NA
"14188",52,550,21970,52,13,21970052013,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"o",4,"3_NCCCA",9,NA,NA,NA
"14189",52,550,21970,52,14,21970052014,"Tinh Binh Dinh",99,NA,NA,NA,NA,NA,99,"o",4,"3_NCCCA",9,NA,NA,NA
"14190",52,550,21976,10,4,21976010004,"Tinh Binh Dinh",99,3,6,99,NA,NA,99,"a",4,"3_NCCCA",1,3,NA,120
"14191",52,550,21982,26,6,21982026006,"Tinh Binh Dinh",1,3,12,99,NA,NA,1,"DV108",4,"3_NCCCA",3,3,NA,240
"14192",52,550,21982,26,10,21982026010,"Tinh Binh Dinh",1,3,13,99,NA,NA,1,"DV108",4,"3_NCCCA",3,3,NA,260
"14193",52,550,21982,26,12,21982026012,"Tinh Binh Dinh",1,3,13,99,NA,NA,1,"DV108",4,"3_NCCCA",3,3,NA,260
"14194",52,550,21985,37,3,21985037003,"Tinh Binh Dinh",1,3,8,99,NA,NA,2,"pc15",4,"3_NCCCA",5,3,NA,160
"14195",52,550,21985,37,9,21985037009,"Tinh Binh Dinh",1,3,8,99,NA,NA,2,"pc15",4,"3_NCCCA",5,3,NA,160
"14196",52,550,21985,37,12,21985037012,"Tinh Binh Dinh",1,3,8,99,NA,NA,99,"pc15",4,"3_NCCCA",5,3,NA,160
"14197",52,550,21985,37,13,21985037013,"Tinh Binh Dinh",1,3,25,99,NA,NA,99,"pc15",4,"3_NCCCA",5,3,NA,500
"14198",52,550,21985,37,14,21985037014,"Tinh Binh Dinh",1,3,18,3,3,18,2,"108",4,"3_NCCCA",5,3,NA,360
"14199",52,551,21994,5,15,21994005015,"Tinh Binh Dinh",99,3,5,99,NA,NA,99,"TH85",4,"3_NCCCA",1,3,3,100
"14200",52,551,22000,5,1,22000005001,"Tinh Binh Dinh",1,3,8,16,3,8,2,"TH3-3",4,"3_NCCCA",4,3,3,160
"14201",52,551,22000,5,8,22000005008,"Tinh Binh Dinh",1,3,30,20,NA,NA,1,"th3-3",4,"3_NCCCA",4,3,3,600
"14202",52,551,22000,5,11,22000005011,"Tinh Binh Dinh",1,3,15,10,3,15,1,"th3-3",4,"3_NCCCA",4,3,3,300
"14203",52,551,22000,5,13,22000005013,"Tinh Binh Dinh",1,3,40,30,NA,NA,1,"th3-3",4,"3_NCCCA",4,3,3,800
"14204",52,551,22003,25,3,22003025003,"Tinh Binh Dinh",1,3,5,6,3,5,2,"3-3",4,"3_NCCCA",10,3,NA,100
"14205",52,551,22003,25,4,22003025004,"Tinh Binh Dinh",1,3,6,6,3,6,2,"3-3",4,"3_NCCCA",10,3,NA,120
"14206",52,551,22003,25,5,22003025005,"Tinh Binh Dinh",1,3,6,6,3,6,2,"3-3",4,"3_NCCCA",10,3,NA,120
"14207",52,551,22003,25,6,22003025006,"Tinh Binh Dinh",1,3,5,6,3,5,2,"3-3",4,"3_NCCCA",10,3,NA,100
"14208",52,551,22003,25,7,22003025007,"Tinh Binh Dinh",1,3,5,5,3,5,3,"3-3",4,"3_NCCCA",10,3,NA,100
"14209",52,551,22003,25,9,22003025009,"Tinh Binh Dinh",1,3,6,6,3,5,2,"3-3",4,"3_NCCCA",10,3,NA,120
"14210",52,551,22003,25,11,22003025011,"Tinh Binh Dinh",1,3,5,6,3,5,2,"3-3",4,"3_NCCCA",10,3,NA,100
"14211",52,551,22003,25,12,22003025012,"Tinh Binh Dinh",1,3,5,6,3,5,2,"3-3",4,"3_NCCCA",10,3,NA,100
"14212",52,551,22003,25,13,22003025013,"Tinh Binh Dinh",99,3,5,6,3,5,99,"3-3",4,"3_NCCCA",10,3,NA,100
"14213",52,551,22003,25,14,22003025014,"Tinh Binh Dinh",1,3,5,6,3,5,2,"3-3",4,"3_NCCCA",10,3,NA,100
"14214",52,551,22012,4,7,22012004007,"Tinh Binh Dinh",1,3,2,99,NA,NA,99,"3 gạch 3",4,"3_NCCCA",2,3,3,40
"14215",52,551,22012,4,12,22012004012,"Tinh Binh Dinh",1,3,3,99,NA,NA,99,"3-3",4,"3_NCCCA",2,3,3,60
"14216",54,555,22041,20,12,22041020012,"Tinh Phu Yen",1,3,10,10,3,12,3,"ma lâm 213",4,"3_NCCCA",1,3,3,200
"14217",54,558,22084,13,1,22084013001,"Tinh Phu Yen",1,4,20,99,NA,NA,3,"Lúa đỏ",4,"3_NCCCA",13,4,4,200
"14218",54,558,22084,13,2,22084013002,"Tinh Phu Yen",1,4,15,3,4,12,3,"lúa Đài thơm",4,"3_NCCCA",13,4,4,150
"14219",54,558,22084,13,3,22084013003,"Tinh Phu Yen",1,4,20,4,4,15,3,"MT10",4,"3_NCCCA",13,4,4,200
"14220",54,558,22084,13,4,22084013004,"Tinh Phu Yen",1,4,20,3,4,18,3,"MT10",4,"3_NCCCA",13,4,4,200
"14221",54,558,22084,13,5,22084013005,"Tinh Phu Yen",1,4,20,99,NA,NA,3,"lúa đỏ",4,"3_NCCCA",13,4,4,200
"14222",54,558,22084,13,6,22084013006,"Tinh Phu Yen",1,4,15,5,4,15,3,"Lúa rẫy đỏ",4,"3_NCCCA",13,4,4,150
"14223",54,558,22084,13,8,22084013008,"Tinh Phu Yen",1,4,20,2,4,17,1,"lúa MT10",4,"3_NCCCA",13,4,4,200
"14224",54,558,22084,13,9,22084013009,"Tinh Phu Yen",1,4,15,5,4,15,3,"Lúa rẫy đỏ",4,"3_NCCCA",13,4,4,150
"14225",54,558,22084,13,10,22084013010,"Tinh Phu Yen",1,4,18,4,4,18,3,"Lúa rẫy đỏ",4,"3_NCCCA",13,4,4,180
"14226",54,558,22084,13,11,22084013011,"Tinh Phu Yen",1,4,15,6,4,15,3,"Lúa rẫy đỏ",4,"3_NCCCA",13,4,4,150
"14227",54,558,22084,13,13,22084013013,"Tinh Phu Yen",1,4,20,2,4,17,3,"MT10",4,"3_NCCCA",13,4,4,200
"14228",54,558,22084,13,14,22084013014,"Tinh Phu Yen",1,4,20,4,4,15,3,"MT10",4,"3_NCCCA",13,4,4,200
"14229",54,558,22084,13,16,22084013016,"Tinh Phu Yen",1,4,18,4,4,15,3,"lúa đỏ",4,"3_NCCCA",13,4,4,180
"14230",54,558,22087,10,1,22087010001,"Tinh Phu Yen",1,3,8,99,NA,NA,3,"MT10",4,"3_NCCCA",8,3,3,160
"14231",54,558,22087,10,5,22087010005,"Tinh Phu Yen",1,3,15,5,3,15,3,"MT10",4,"3_NCCCA",8,3,3,300
"14232",54,558,22087,10,6,22087010006,"Tinh Phu Yen",1,3,9,99,NA,NA,3,"MT10",4,"3_NCCCA",8,3,3,180
"14233",54,558,22087,10,7,22087010007,"Tinh Phu Yen",1,3,8,2,3,10,3,"BĐR27",4,"3_NCCCA",8,3,3,160
"14234",54,558,22087,10,12,22087010012,"Tinh Phu Yen",1,3,10,5,3,11,3,"MT10",4,"3_NCCCA",8,3,3,200
"14235",54,558,22087,10,13,22087010013,"Tinh Phu Yen",1,3,8,3,3,10,3,"MT10",4,"3_NCCCA",8,3,3,160
"14236",54,558,22087,10,14,22087010014,"Tinh Phu Yen",1,3,9,4,3,10,3,"MT10",4,"3_NCCCA",8,3,3,180
"14237",54,558,22087,10,15,22087010015,"Tinh Phu Yen",1,3,9,3,3,10,3,"BĐR27",4,"3_NCCCA",8,3,3,180
"14238",54,558,22105,4,2,22105004002,"Tinh Phu Yen",1,3,10,5,3,15.5,1,"MT10",4,"3_NCCCA",9,3,3,200
"14239",54,558,22105,4,4,22105004004,"Tinh Phu Yen",1,3,12.5,5,3,15,2,"MT10",4,"3_NCCCA",9,3,3,250
"14240",54,558,22105,4,5,22105004005,"Tinh Phu Yen",1,3,4.5,3,3,7,1,"MT10",4,"3_NCCCA",9,3,3,90
"14241",54,558,22105,4,7,22105004007,"Tinh Phu Yen",1,3,12.5,5,3,15,1,"Đài Thơm 8",4,"3_NCCCA",9,3,3,250
"14242",54,558,22105,4,8,22105004008,"Tinh Phu Yen",1,3,13.5,5,3,15.6,1,"Đài Thơm 8",4,"3_NCCCA",9,3,3,270
"14243",54,558,22105,4,11,22105004011,"Tinh Phu Yen",1,4,12,7,3,15,1,"Đài Thơm 8",4,"3_NCCCA",1,3,3,120
"14244",54,558,22105,4,12,22105004012,"Tinh Phu Yen",1,3,10,3,3,13,1,"Đài Thơm 8",4,"3_NCCCA",9,3,3,200
"14245",54,558,22105,4,13,22105004013,"Tinh Phu Yen",1,3,10,99,NA,NA,1,"MT10",4,"3_NCCCA",9,3,3,200
"14246",54,558,22105,4,14,22105004014,"Tinh Phu Yen",1,3,16.5,99,NA,NA,1,"MT10",4,"3_NCCCA",9,3,3,330
"14247",54,558,22105,4,15,22105004015,"Tinh Phu Yen",1,3,9,3,3,12.5,1,"MT10",4,"3_NCCCA",9,3,3,180
"14248",54,561,22219,7,4,22219007004,"Tinh Phu Yen",1,4,15,10,4,20,2,"MT10",4,"3_NCCCA",6,4,4,150
"14249",54,561,22219,7,10,22219007010,"Tinh Phu Yen",1,4,15,10,4,18,3,"MT10",4,"3_NCCCA",6,4,4,150
"14250",54,561,22219,7,11,22219007011,"Tinh Phu Yen",1,4,16,10,4,20,2,"MT10",4,"3_NCCCA",6,4,4,160
"14251",54,561,22219,7,12,22219007012,"Tinh Phu Yen",1,4,16,10,4,20,3,"TH3-3",4,"3_NCCCA",6,4,4,160
"14252",54,561,22219,7,13,22219007013,"Tinh Phu Yen",1,4,16,10,4,20,2,"MT10",4,"3_NCCCA",6,4,4,160
"14253",54,561,22219,7,14,22219007014,"Tinh Phu Yen",1,4,15,10,4,20,3,"QN9",4,"3_NCCCA",6,4,4,150
"14254",54,564,22258,22,2,22258022002,"Tinh Phu Yen",1,3,14,15,3,14,2,"giống đà nẵng",4,"3_NCCCA",3,3,3,280
"14255",54,564,22258,22,3,22258022003,"Tinh Phu Yen",1,3,12,20,NA,NA,2,"giống đà nẵng",4,"3_NCCCA",3,3,3,240
"14256",54,564,22258,22,15,22258022015,"Tinh Phu Yen",1,3,12,20,NA,NA,3,"Đà Nẵng",4,"3_NCCCA",3,3,3,240
"14257",54,562,22270,16,1,22270016001,"Tinh Phu Yen",1,3,9,1,3,10,2,"om2695_2",4,"3_NCCCA",4,3,3,180
"14258",54,562,22270,16,2,22270016002,"Tinh Phu Yen",1,3,10,3,3,12,99,"OM2695_2",4,"3_NCCCA",4,3,3,200
"14259",54,562,22270,16,4,22270016004,"Tinh Phu Yen",1,3,9,2,3,9,2,"QN9",4,"3_NCCCA",4,3,3,180
"14260",54,562,22270,16,5,22270016005,"Tinh Phu Yen",1,3,9,4,3,10,3,"OM2695_2",4,"3_NCCCA",4,3,3,180
"14261",54,562,22276,14,4,22276014004,"Tinh Phu Yen",1,3,10,2,3,10,2,"ml213",4,"3_NCCCA",4,3,3,200
"14262",54,562,22276,14,7,22276014007,"Tinh Phu Yen",1,3,10,1,3,10,2,"OM",4,"3_NCCCA",4,3,3,200
"14263",54,562,22276,14,12,22276014012,"Tinh Phu Yen",1,3,12,5,3,12,3,"Py2",4,"3_NCCCA",4,3,3,240
"14264",54,562,22276,14,13,22276014013,"Tinh Phu Yen",1,3,11,2,3,13,3,"OM",4,"3_NCCCA",4,3,3,220
"14265",54,563,22321,1,1,22321001001,"Tinh Phu Yen",1,3,10,2,3,11,3,"py10",4,"3_NCCCA",10,3,3,200
"14266",54,563,22321,1,2,22321001002,"Tinh Phu Yen",1,3,10,1,3,10,3,"py",4,"3_NCCCA",10,3,3,200
"14267",54,563,22321,1,3,22321001003,"Tinh Phu Yen",1,3,10,1,3,10,3,"py",4,"3_NCCCA",10,3,3,200
"14268",54,563,22321,1,4,22321001004,"Tinh Phu Yen",1,3,11,2,3,12,3,"py",4,"3_NCCCA",10,3,3,220
"14269",54,563,22321,1,8,22321001008,"Tinh Phu Yen",1,3,10,99,NA,NA,3,"dv108",4,"3_NCCCA",10,3,3,200
"14270",54,563,22321,1,9,22321001009,"Tinh Phu Yen",1,3,8,10,3,10,3,"dv108",4,"3_NCCCA",10,3,3,160
"14271",54,563,22321,1,10,22321001010,"Tinh Phu Yen",1,3,8,4,3,10,3,"BD258",4,"3_NCCCA",10,3,3,160
"14272",54,563,22321,1,11,22321001011,"Tinh Phu Yen",1,3,8,99,NA,NA,3,"ĐV108",4,"3_NCCCA",10,3,3,160
"14273",54,563,22321,1,12,22321001012,"Tinh Phu Yen",1,3,8,4,3,12,3,"ĐV108",4,"3_NCCCA",10,3,3,160
"14274",54,563,22321,1,17,22321001017,"Tinh Phu Yen",1,3,8,5,3,12,3,"ĐV108",4,"3_NCCCA",10,3,3,160
"14275",56,572,22570,8,3,22570008003,"Tinh Khanh Hoa",1,3,10,4,3,12,3,"ML202",4,"3_NCCCA",8,3,3,200
"14276",56,572,22570,8,4,22570008004,"Tinh Khanh Hoa",1,3,10,6,3,13,3,"ML202",4,"3_NCCCA",8,3,3,200
"14277",56,572,22570,8,6,22570008006,"Tinh Khanh Hoa",1,3,12,99,NA,NA,3,"ML48",4,"3_NCCCA",8,3,3,240
"14278",56,572,22570,8,7,22570008007,"Tinh Khanh Hoa",1,3,12,5,3,12,3,"ML48",4,"3_NCCCA",8,3,3,240
"14279",56,572,22570,8,9,22570008009,"Tinh Khanh Hoa",1,3,12,5,3,12,3,"ML48",4,"3_NCCCA",8,3,3,240
"14280",56,572,22570,8,11,22570008011,"Tinh Khanh Hoa",1,3,12,8,3,12,3,"ML202",4,"3_NCCCA",8,3,3,240
"14281",56,572,22570,8,12,22570008012,"Tinh Khanh Hoa",1,3,10,3,3,12,3,"ML48",4,"3_NCCCA",8,3,3,200
"14282",56,572,22570,8,13,22570008013,"Tinh Khanh Hoa",1,3,10,5,3,12,3,"ML202",4,"3_NCCCA",8,3,3,200
"14283",56,572,22600,1,2,22600001002,"Tinh Khanh Hoa",1,3,12,5,3,14,3,"ML202",4,"3_NCCCA",7,3,3,240
"14284",56,572,22600,1,3,22600001003,"Tinh Khanh Hoa",1,3,12,4,3,14,3,"ML48",4,"3_NCCCA",7,3,3,240
"14285",56,572,22600,1,6,22600001006,"Tinh Khanh Hoa",1,3,12,5,3,13,3,"ML48",4,"3_NCCCA",7,3,3,240
"14286",56,572,22600,1,11,22600001011,"Tinh Khanh Hoa",1,3,12,3,3,14,2,"ML48",4,"3_NCCCA",7,3,3,240
"14287",56,572,22600,1,12,22600001012,"Tinh Khanh Hoa",1,3,12,99,NA,NA,3,"ML202",4,"3_NCCCA",7,3,3,240
"14288",56,572,22600,1,13,22600001013,"Tinh Khanh Hoa",1,3,12,4,3,14,3,"ML202",4,"3_NCCCA",7,3,3,240
"14289",56,572,22600,1,15,22600001015,"Tinh Khanh Hoa",1,3,12,10,3,12,3,"ML48",4,"3_NCCCA",7,3,3,240
"14290",56,572,22603,1,1,22603001001,"Tinh Khanh Hoa",1,3,12,12,3,13,3,"ML48",4,"3_NCCCA",13,3,3,240
"14291",56,572,22603,1,2,22603001002,"Tinh Khanh Hoa",1,3,12,20,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14292",56,572,22603,1,3,22603001003,"Tinh Khanh Hoa",1,3,12,20,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14293",56,572,22603,1,5,22603001005,"Tinh Khanh Hoa",1,3,12,99,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14294",56,572,22603,1,6,22603001006,"Tinh Khanh Hoa",1,3,12,20,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14295",56,572,22603,1,7,22603001007,"Tinh Khanh Hoa",1,3,12,99,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14296",56,572,22603,1,8,22603001008,"Tinh Khanh Hoa",1,3,12,15,3,13,3,"ML48",4,"3_NCCCA",13,3,3,240
"14297",56,572,22603,1,9,22603001009,"Tinh Khanh Hoa",1,3,12,20,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14298",56,572,22603,1,11,22603001011,"Tinh Khanh Hoa",1,3,12,12,3,13,3,"ML48",4,"3_NCCCA",13,3,3,240
"14299",56,572,22603,1,12,22603001012,"Tinh Khanh Hoa",1,3,12,20,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14300",56,572,22603,1,13,22603001013,"Tinh Khanh Hoa",1,3,12,4,3,13,3,"ML48",4,"3_NCCCA",13,3,3,240
"14301",56,572,22603,1,14,22603001014,"Tinh Khanh Hoa",1,3,12,99,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14302",56,572,22603,1,15,22603001015,"Tinh Khanh Hoa",1,3,12,22,NA,NA,3,"ML48",4,"3_NCCCA",13,3,3,240
"14303",56,574,22666,1,2,22666001002,"Tinh Khanh Hoa",1,3,8,2,3,10,3,"ĐÀI THƠM 8",4,"3_NCCCA",4,3,3,160
"14304",56,574,22666,1,7,22666001007,"Tinh Khanh Hoa",1,3,8,2,3,43,3,"TH41",4,"3_NCCCA",4,3,3,160
"14305",56,574,22666,1,10,22666001010,"Tinh Khanh Hoa",1,3,10,99,NA,NA,3,"ML202",4,"3_NCCCA",4,3,3,200
"14306",56,574,22666,1,14,22666001014,"Tinh Khanh Hoa",1,3,8,99,NA,NA,3,"ML202",4,"3_NCCCA",4,3,3,160
"14307",58,582,22777,5,3,22777005003,"Tinh Ninh Thuan",1,4,25,15,4,35,2,"TH6",4,"3_NCCCA",2,4,4,250
"14308",58,582,22777,5,14,22777005014,"Tinh Ninh Thuan",1,4,20,2,4,30,1,"ML41",4,"3_NCCCA",2,4,4,200
"14309",58,585,22831,16,11,22831016011,"Tinh Ninh Thuan",5,4,10,3,4,10,1,"TH41",4,"3_NCCCA",3,4,4,100
"14310",58,585,22831,16,13,22831016013,"Tinh Ninh Thuan",5,4,90,5,4,95,1,"Khang dân 18",4,"3_NCCCA",3,4,4,900
"14311",58,585,22831,16,14,22831016014,"Tinh Ninh Thuan",1,4,25,99,NA,NA,1,"Kháng Dân 18",4,"3_NCCCA",3,4,4,250
"14312",58,588,22849,21,12,22849021012,"Tinh Ninh Thuan",1,4,30,10,4,50,1,"TH41",4,"3_NCCCA",2,4,4,300
"14313",58,588,22849,21,15,22849021015,"Tinh Ninh Thuan",1,4,30,8,4,40,1,"TH4",4,"3_NCCCA",2,4,4,300
